"vol","price","side","date time"
600,18.85,buy,2024-11-15 10:43:59
200,18.85,buy,2024-11-15 10:44:17
200,18.85,buy,2024-11-15 10:44:17
200,18.85,buy,2024-11-15 10:44:50
"10,000",18.8,sell,2024-11-15 10:45:30
"1,000",18.8,sell,2024-11-15 10:45:32
100,18.85,buy,2024-11-15 10:45:36
500,18.85,buy,2024-11-15 10:45:46
"2,000",18.8,sell,2024-11-15 10:45:46
"1,000",18.8,sell,2024-11-15 10:45:51
"1,000",18.85,buy,2024-11-15 10:46:02
"1,000",18.85,buy,2024-11-15 10:46:07
100,18.85,buy,2024-11-15 10:46:13
100,18.85,buy,2024-11-15 10:46:15
"1,000",18.85,buy,2024-11-15 10:46:19
100,18.85,buy,2024-11-15 10:46:33
"1,300",18.85,buy,2024-11-15 10:47:13
300,18.85,buy,2024-11-15 10:47:38
100,18.85,buy,2024-11-15 10:47:55
200,18.85,buy,2024-11-15 10:47:56
100,18.85,buy,2024-11-15 10:47:58
100,18.85,buy,2024-11-15 10:48:00
100,18.85,buy,2024-11-15 10:48:01
100,18.85,buy,2024-11-15 10:48:30
100,18.8,sell,2024-11-15 10:48:55
700,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
200,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
200,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
"1,000",18.8,sell,2024-11-15 10:48:55
"1,000",18.8,sell,2024-11-15 10:48:55
300,18.8,sell,2024-11-15 10:48:55
500,18.8,sell,2024-11-15 10:48:55
"13,500",18.8,sell,2024-11-15 10:48:55
200,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
500,18.8,sell,2024-11-15 10:48:55
700,18.8,sell,2024-11-15 10:48:55
"5,000",18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
"2,000",18.8,sell,2024-11-15 10:48:55
500,18.8,sell,2024-11-15 10:48:55
"1,000",18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
"2,000",18.8,sell,2024-11-15 10:48:55
"2,900",18.8,sell,2024-11-15 10:48:55
"3,000",18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
"1,000",18.8,sell,2024-11-15 10:48:55
"10,000",18.8,sell,2024-11-15 10:48:55
600,18.8,sell,2024-11-15 10:48:55
200,18.8,sell,2024-11-15 10:48:55
"1,000",18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
500,18.8,sell,2024-11-15 10:48:55
100,18.8,sell,2024-11-15 10:48:55
"1,000",18.85,buy,2024-11-15 10:49:04
200,18.85,buy,2024-11-15 10:49:06
100,18.85,buy,2024-11-15 10:49:06
"2,000",18.85,buy,2024-11-15 10:49:08
100,18.85,buy,2024-11-15 10:49:10
"1,000",18.8,sell,2024-11-15 10:49:13
"5,000",18.8,sell,2024-11-15 10:49:13
"1,600",18.8,sell,2024-11-15 10:49:13
400,18.8,sell,2024-11-15 10:49:13
900,18.8,sell,2024-11-15 10:49:27
200,18.8,sell,2024-11-15 10:49:27
"1,300",18.8,sell,2024-11-15 10:49:36
"1,000",18.8,sell,2024-11-15 10:49:46
"1,200",18.8,sell,2024-11-15 10:49:52
100,18.8,sell,2024-11-15 10:49:52
200,18.8,sell,2024-11-15 10:49:52
"5,000",18.8,sell,2024-11-15 10:49:52
100,18.8,sell,2024-11-15 10:49:52
100,18.8,sell,2024-11-15 10:49:52
100,18.8,sell,2024-11-15 10:49:52
"3,200",18.8,sell,2024-11-15 10:49:52
"1,800",18.8,sell,2024-11-15 10:49:56
500,18.8,sell,2024-11-15 10:49:56
200,18.8,sell,2024-11-15 10:49:56
"1,000",18.8,sell,2024-11-15 10:49:56
100,18.8,sell,2024-11-15 10:49:56
100,18.8,sell,2024-11-15 10:49:56
"3,000",18.8,sell,2024-11-15 10:49:56
100,18.8,sell,2024-11-15 10:49:56
"1,000",18.8,sell,2024-11-15 10:49:56
400,18.8,sell,2024-11-15 10:49:56
100,18.8,sell,2024-11-15 10:49:56
"10,000",18.8,sell,2024-11-15 10:49:57
500,18.8,sell,2024-11-15 10:49:57
100,18.8,sell,2024-11-15 10:49:57
"1,500",18.8,sell,2024-11-15 10:49:57
200,18.8,sell,2024-11-15 10:49:57
"1,000",18.8,sell,2024-11-15 10:49:57
"8,400",18.8,sell,2024-11-15 10:49:57
"1,600",18.8,sell,2024-11-15 10:49:58
"1,000",18.8,sell,2024-11-15 10:49:58
"1,000",18.8,sell,2024-11-15 10:49:58
100,18.8,sell,2024-11-15 10:49:58
500,18.8,sell,2024-11-15 10:49:58
"1,800",18.8,sell,2024-11-15 10:49:58
300,18.8,sell,2024-11-15 10:49:58
"3,000",18.8,sell,2024-11-15 10:49:58
100,18.8,sell,2024-11-15 10:49:58
"1,000",18.8,sell,2024-11-15 10:49:58
600,18.8,sell,2024-11-15 10:49:58
"1,400",18.8,sell,2024-11-15 10:49:58
"1,300",18.8,sell,2024-11-15 10:49:58
200,18.8,sell,2024-11-15 10:49:58
"6,000",18.8,sell,2024-11-15 10:49:58
100,18.8,sell,2024-11-15 10:49:58
"4,000",18.8,sell,2024-11-15 10:50:03
100,18.8,sell,2024-11-15 10:50:03
"4,700",18.8,sell,2024-11-15 10:50:03
100,18.8,sell,2024-11-15 10:50:03
500,18.8,sell,2024-11-15 10:50:03
100,18.8,sell,2024-11-15 10:50:03
"1,000",18.8,sell,2024-11-15 10:50:03
200,18.8,sell,2024-11-15 10:50:03
200,18.8,sell,2024-11-15 10:50:03
"2,000",18.8,sell,2024-11-15 10:50:03
100,18.8,sell,2024-11-15 10:50:03
"1,000",18.8,sell,2024-11-15 10:50:06
"1,100",18.8,sell,2024-11-15 10:50:19
100,18.8,sell,2024-11-15 10:50:21
"1,000",18.8,sell,2024-11-15 10:50:26
"2,500",18.8,sell,2024-11-15 10:50:28
"2,300",18.8,sell,2024-11-15 10:50:28
100,18.8,sell,2024-11-15 10:50:28
500,18.8,sell,2024-11-15 10:50:28
100,18.8,sell,2024-11-15 10:50:28
200,18.8,sell,2024-11-15 10:50:28
400,18.8,sell,2024-11-15 10:50:28
500,18.8,sell,2024-11-15 10:50:28
500,18.8,sell,2024-11-15 10:50:28
"5,400",18.8,sell,2024-11-15 10:50:28
900,18.8,sell,2024-11-15 10:50:45
"1,500",18.8,sell,2024-11-15 10:50:56
"7,200",18.8,sell,2024-11-15 10:51:01
100,18.8,sell,2024-11-15 10:51:01
"2,700",18.8,sell,2024-11-15 10:51:01
"1,000",18.8,sell,2024-11-15 10:51:05
300,18.8,sell,2024-11-15 10:51:07
"1,000",18.8,sell,2024-11-15 10:51:19
"1,300",18.8,sell,2024-11-15 10:51:19
800,18.8,sell,2024-11-15 10:51:19
"1,000",18.8,sell,2024-11-15 10:51:24
100,18.85,buy,2024-11-15 10:51:32
200,18.85,buy,2024-11-15 10:51:35
200,18.8,sell,2024-11-15 10:51:51
300,18.8,sell,2024-11-15 10:51:51
100,18.8,sell,2024-11-15 10:52:03
900,18.8,sell,2024-11-15 10:52:03
"1,000",18.8,sell,2024-11-15 10:52:23
100,18.8,sell,2024-11-15 10:52:28
"3,000",18.8,sell,2024-11-15 10:52:32
"1,000",18.8,sell,2024-11-15 10:52:32
"9,100",18.8,sell,2024-11-15 10:52:32
500,18.8,sell,2024-11-15 10:52:40
900,18.8,sell,2024-11-15 10:52:43
"1,000",18.8,sell,2024-11-15 10:53:02
"38,500",18.8,sell,2024-11-15 10:53:12
100,18.8,sell,2024-11-15 10:53:12
100,18.8,sell,2024-11-15 10:53:12
"1,000",18.8,sell,2024-11-15 10:53:12
200,18.8,sell,2024-11-15 10:53:12
"3,400",18.8,sell,2024-11-15 10:53:12
"84,300",18.8,sell,2024-11-15 10:53:12
100,18.8,sell,2024-11-15 10:53:14
"1,000",18.8,sell,2024-11-15 10:53:22
"2,000",18.8,sell,2024-11-15 10:53:27
"1,000",18.8,sell,2024-11-15 10:53:41
"2,500",18.8,sell,2024-11-15 10:53:41
200,18.85,buy,2024-11-15 10:53:43
100,18.85,buy,2024-11-15 10:53:45
"1,000",18.85,buy,2024-11-15 10:54:12
100,18.85,buy,2024-11-15 10:54:24
"5,000",18.8,sell,2024-11-15 10:54:46
"4,100",18.8,sell,2024-11-15 10:54:55
"5,900",18.8,sell,2024-11-15 10:54:55
900,18.8,sell,2024-11-15 10:55:00
400,18.8,sell,2024-11-15 10:55:11
200,18.85,buy,2024-11-15 10:55:14
"2,500",18.85,buy,2024-11-15 10:55:29
100,18.85,buy,2024-11-15 10:55:30
"2,800",18.8,sell,2024-11-15 10:55:31
100,18.8,sell,2024-11-15 10:55:31
"12,100",18.8,sell,2024-11-15 10:55:31
"10,000",18.8,sell,2024-11-15 10:55:33
"7,900",18.8,sell,2024-11-15 10:55:37
"1,000",18.8,sell,2024-11-15 10:55:37
100,18.8,sell,2024-11-15 10:55:37
100,18.8,sell,2024-11-15 10:55:37
100,18.8,sell,2024-11-15 10:55:37
"10,000",18.8,sell,2024-11-15 10:55:37
500,18.8,sell,2024-11-15 10:55:37
300,18.8,sell,2024-11-15 10:55:37
"1,000",18.8,sell,2024-11-15 10:55:39
"1,700",18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
"1,000",18.8,sell,2024-11-15 10:55:48
"1,000",18.8,sell,2024-11-15 10:55:48
"1,000",18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
500,18.8,sell,2024-11-15 10:55:48
200,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
500,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
"10,000",18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
200,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
"1,000",18.8,sell,2024-11-15 10:55:48
"1,000",18.8,sell,2024-11-15 10:55:48
"1,000",18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
"1,300",18.8,sell,2024-11-15 10:55:48
200,18.8,sell,2024-11-15 10:55:48
500,18.8,sell,2024-11-15 10:55:48
500,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
100,18.8,sell,2024-11-15 10:55:48
200,18.8,sell,2024-11-15 10:55:48
"2,000",18.8,sell,2024-11-15 10:55:48
900,18.8,sell,2024-11-15 10:55:58
300,18.8,sell,2024-11-15 10:55:58
"4,700",18.8,sell,2024-11-15 10:55:58
300,18.8,sell,2024-11-15 10:56:18
500,18.8,sell,2024-11-15 10:56:18
100,18.8,sell,2024-11-15 10:56:18
100,18.8,sell,2024-11-15 10:56:18
900,18.8,sell,2024-11-15 10:56:21
200,18.8,sell,2024-11-15 10:56:29
300,18.8,sell,2024-11-15 10:56:33
"1,000",18.8,sell,2024-11-15 10:56:38
600,18.8,sell,2024-11-15 10:56:47
200,18.8,sell,2024-11-15 10:56:47
200,18.8,sell,2024-11-15 10:56:47
"1,000",18.8,sell,2024-11-15 10:56:57
"2,000",18.8,sell,2024-11-15 10:57:00
100,18.85,buy,2024-11-15 10:57:02
300,18.85,buy,2024-11-15 10:57:14
100,18.85,buy,2024-11-15 10:57:16
"2,000",18.8,sell,2024-11-15 10:57:34
500,18.8,sell,2024-11-15 10:57:34
200,18.8,sell,2024-11-15 10:57:36
500,18.8,sell,2024-11-15 10:57:36
300,18.8,sell,2024-11-15 10:57:36
"1,000",18.8,sell,2024-11-15 10:57:56
100,18.85,buy,2024-11-15 10:58:03
500,18.8,sell,2024-11-15 10:58:04
200,18.8,sell,2024-11-15 10:58:04
200,18.8,sell,2024-11-15 10:58:11
100,18.85,buy,2024-11-15 10:58:13
300,18.8,sell,2024-11-15 10:58:15
300,18.8,sell,2024-11-15 10:58:15
100,18.8,sell,2024-11-15 10:58:15
500,18.8,sell,2024-11-15 10:58:15
"3,800",18.8,sell,2024-11-15 10:58:15
300,18.8,sell,2024-11-15 10:58:17
300,18.8,sell,2024-11-15 10:58:19
"3,100",18.8,sell,2024-11-15 10:58:20
200,18.8,sell,2024-11-15 10:58:20
200,18.8,sell,2024-11-15 10:58:20
"1,500",18.8,sell,2024-11-15 10:58:20
"6,000",18.8,sell,2024-11-15 10:58:32
"1,000",18.8,sell,2024-11-15 10:58:33
500,18.8,sell,2024-11-15 10:58:33
700,18.8,sell,2024-11-15 10:58:33
200,18.8,sell,2024-11-15 10:58:33
"1,000",18.8,sell,2024-11-15 10:58:33
100,18.8,sell,2024-11-15 10:58:33
"1,100",18.8,sell,2024-11-15 10:58:33
"1,000",18.8,sell,2024-11-15 10:58:35
200,18.85,buy,2024-11-15 10:58:53
"7,000",18.85,buy,2024-11-15 10:58:57
900,18.8,sell,2024-11-15 10:58:57
"1,100",18.8,sell,2024-11-15 10:58:57
100,18.8,sell,2024-11-15 10:58:58
100,18.85,buy,2024-11-15 10:59:02
200,18.85,buy,2024-11-15 10:59:10
"3,000",18.8,sell,2024-11-15 10:59:32
"1,000",18.8,sell,2024-11-15 10:59:33
"1,200",18.8,sell,2024-11-15 10:59:43
"1,800",18.8,sell,2024-11-15 10:59:43
"3,000",18.8,sell,2024-11-15 10:59:46
"2,700",18.8,sell,2024-11-15 10:59:50
300,18.8,sell,2024-11-15 10:59:50
200,18.8,sell,2024-11-15 10:59:53
100,18.8,sell,2024-11-15 10:59:53
700,18.8,sell,2024-11-15 10:59:53
100,18.85,buy,2024-11-15 11:00:01
600,18.8,sell,2024-11-15 11:00:05
200,18.8,sell,2024-11-15 11:00:08
100,18.8,sell,2024-11-15 11:00:08
100,18.8,sell,2024-11-15 11:00:08
"99,900",18.8,sell,2024-11-15 11:00:12
100,18.8,sell,2024-11-15 11:00:12
500,18.8,sell,2024-11-15 11:00:12
100,18.8,sell,2024-11-15 11:00:13
900,18.8,sell,2024-11-15 11:00:13
100,18.8,sell,2024-11-15 11:00:21
200,18.8,sell,2024-11-15 11:00:33
700,18.8,sell,2024-11-15 11:00:33
300,18.8,sell,2024-11-15 11:00:39
"2,300",18.8,sell,2024-11-15 11:00:39
100,18.8,sell,2024-11-15 11:00:39
"5,300",18.8,sell,2024-11-15 11:00:39
"1,500",18.8,sell,2024-11-15 11:00:39
100,18.8,sell,2024-11-15 11:00:39
100,18.8,sell,2024-11-15 11:00:39
300,18.8,sell,2024-11-15 11:00:39
"1,700",18.8,sell,2024-11-15 11:00:44
"7,500",18.8,sell,2024-11-15 11:00:44
100,18.8,sell,2024-11-15 11:00:44
700,18.8,sell,2024-11-15 11:00:44
"5,000",18.8,sell,2024-11-15 11:00:44
900,18.8,sell,2024-11-15 11:00:46
900,18.8,sell,2024-11-15 11:00:47
100,18.8,sell,2024-11-15 11:00:47
100,18.8,sell,2024-11-15 11:00:47
"18,900",18.8,sell,2024-11-15 11:00:47
"1,000",18.8,sell,2024-11-15 11:00:52
"2,600",18.8,sell,2024-11-15 11:00:59
"7,700",18.8,sell,2024-11-15 11:00:59
200,18.8,sell,2024-11-15 11:01:05
"1,000",18.8,sell,2024-11-15 11:01:12
"13,600",18.8,sell,2024-11-15 11:01:12
"6,400",18.8,sell,2024-11-15 11:01:12
"1,000",18.8,sell,2024-11-15 11:01:17
500,18.8,sell,2024-11-15 11:01:24
100,18.8,sell,2024-11-15 11:01:30
900,18.8,sell,2024-11-15 11:01:31
"8,000",18.8,sell,2024-11-15 11:01:36
"1,000",18.8,sell,2024-11-15 11:01:46
"1,000",18.8,sell,2024-11-15 11:01:51
"3,600",18.8,sell,2024-11-15 11:02:01
"6,400",18.8,sell,2024-11-15 11:02:01
100,18.85,buy,2024-11-15 11:02:04
100,18.8,sell,2024-11-15 11:02:04
"1,000",18.8,sell,2024-11-15 11:02:08
"7,500",18.8,sell,2024-11-15 11:02:08
100,18.8,sell,2024-11-15 11:02:08
500,18.8,sell,2024-11-15 11:02:08
500,18.8,sell,2024-11-15 11:02:08
500,18.8,sell,2024-11-15 11:02:08
100,18.8,sell,2024-11-15 11:02:08
"7,500",18.8,sell,2024-11-15 11:02:08
"2,300",18.8,sell,2024-11-15 11:02:08
"1,000",18.8,sell,2024-11-15 11:02:10
"1,700",18.8,sell,2024-11-15 11:02:15
400,18.8,sell,2024-11-15 11:02:15
200,18.8,sell,2024-11-15 11:02:15
"1,200",18.8,sell,2024-11-15 11:02:15
200,18.8,sell,2024-11-15 11:02:15
"1,700",18.8,sell,2024-11-15 11:02:15
300,18.8,sell,2024-11-15 11:02:15
"7,500",18.8,sell,2024-11-15 11:02:15
100,18.8,sell,2024-11-15 11:02:15
900,18.8,sell,2024-11-15 11:02:15
300,18.8,sell,2024-11-15 11:02:15
300,18.8,sell,2024-11-15 11:02:15
"5,100",18.8,sell,2024-11-15 11:02:15
100,18.8,sell,2024-11-15 11:02:15
"20,000",18.8,sell,2024-11-15 11:02:24
"20,000",18.8,sell,2024-11-15 11:02:25
100,18.8,sell,2024-11-15 11:02:29
900,18.8,sell,2024-11-15 11:02:30
"2,600",18.8,sell,2024-11-15 11:02:32
200,18.85,buy,2024-11-15 11:02:32
"10,000",18.8,sell,2024-11-15 11:02:35
"3,000",18.8,sell,2024-11-15 11:02:36
500,18.8,sell,2024-11-15 11:02:38
"1,000",18.8,sell,2024-11-15 11:02:50
"1,000",18.8,sell,2024-11-15 11:03:01
100,18.85,buy,2024-11-15 11:03:01
"50,000",18.8,sell,2024-11-15 11:03:03
"1,000",18.8,sell,2024-11-15 11:03:08
"1,000",18.8,sell,2024-11-15 11:03:09
"10,000",18.8,sell,2024-11-15 11:03:09
"10,000",18.8,sell,2024-11-15 11:03:10
100,18.8,sell,2024-11-15 11:03:11
"17,100",18.8,sell,2024-11-15 11:03:12
"1,600",18.8,sell,2024-11-15 11:03:12
"1,000",18.8,sell,2024-11-15 11:03:12
100,18.8,sell,2024-11-15 11:03:12
200,18.8,sell,2024-11-15 11:03:12
200,18.8,sell,2024-11-15 11:03:12
100,18.8,sell,2024-11-15 11:03:12
"1,700",18.8,sell,2024-11-15 11:03:12
400,18.8,sell,2024-11-15 11:03:17
400,18.8,sell,2024-11-15 11:03:21
500,18.8,sell,2024-11-15 11:03:21
"1,500",18.8,sell,2024-11-15 11:03:21
600,18.8,sell,2024-11-15 11:03:21
"1,400",18.8,sell,2024-11-15 11:03:22
100,18.8,sell,2024-11-15 11:03:22
"3,700",18.8,sell,2024-11-15 11:03:22
300,18.8,sell,2024-11-15 11:03:22
800,18.8,sell,2024-11-15 11:03:22
100,18.8,sell,2024-11-15 11:03:22
"4,700",18.8,sell,2024-11-15 11:03:22
"2,700",18.8,sell,2024-11-15 11:03:22
800,18.8,buy,2024-11-15 11:03:31
"51,200",18.8,buy,2024-11-15 11:03:32
100,18.8,buy,2024-11-15 11:03:32
"1,000",18.8,buy,2024-11-15 11:03:32
"2,000",18.8,buy,2024-11-15 11:03:32
100,18.8,sell,2024-11-15 11:03:32
900,18.8,sell,2024-11-15 11:03:48
500,18.8,sell,2024-11-15 11:03:52
"2,200",18.8,sell,2024-11-15 11:03:52
200,18.8,sell,2024-11-15 11:03:53
"1,200",18.8,sell,2024-11-15 11:03:57
300,18.8,sell,2024-11-15 11:04:01
"40,300",18.8,sell,2024-11-15 11:04:03
"2,700",18.8,sell,2024-11-15 11:04:03
"1,000",18.8,sell,2024-11-15 11:04:03
200,18.8,sell,2024-11-15 11:04:03
"5,800",18.8,sell,2024-11-15 11:04:03
"5,000",18.8,sell,2024-11-15 11:04:04
"2,000",18.8,sell,2024-11-15 11:04:04
"3,000",18.8,sell,2024-11-15 11:04:06
"1,000",18.8,sell,2024-11-15 11:04:08
"50,000",18.8,sell,2024-11-15 11:04:09
"3,000",18.8,sell,2024-11-15 11:04:11
"1,000",18.8,sell,2024-11-15 11:04:18
100,18.8,sell,2024-11-15 11:04:19
400,18.8,sell,2024-11-15 11:04:22
"1,000",18.8,sell,2024-11-15 11:04:27
"9,000",18.8,sell,2024-11-15 11:04:30
"10,000",18.8,sell,2024-11-15 11:04:46
900,18.8,sell,2024-11-15 11:04:47
900,18.8,sell,2024-11-15 11:04:47
"6,900",18.8,sell,2024-11-15 11:04:48
"1,100",18.8,sell,2024-11-15 11:04:48
"3,000",18.8,sell,2024-11-15 11:04:50
"3,000",18.8,sell,2024-11-15 11:04:55
"1,000",18.8,sell,2024-11-15 11:05:07
800,18.8,sell,2024-11-15 11:05:13
"3,000",18.8,sell,2024-11-15 11:05:15
900,18.8,sell,2024-11-15 11:05:18
"1,000",18.8,sell,2024-11-15 11:05:26
"4,400",18.8,sell,2024-11-15 11:05:26
"2,000",18.8,sell,2024-11-15 11:05:29
900,18.8,sell,2024-11-15 11:05:46
"37,900",18.8,sell,2024-11-15 11:05:48
"10,000",18.8,sell,2024-11-15 11:05:48
"9,000",18.8,sell,2024-11-15 11:05:48
"5,000",18.8,sell,2024-11-15 11:05:48
"1,500",18.8,sell,2024-11-15 11:05:48
"5,700",18.8,sell,2024-11-15 11:05:48
500,18.8,sell,2024-11-15 11:05:48
200,18.8,sell,2024-11-15 11:05:48
200,18.8,sell,2024-11-15 11:05:48
"1,200",18.8,sell,2024-11-15 11:05:49
"8,000",18.8,sell,2024-11-15 11:05:49
500,18.8,sell,2024-11-15 11:05:49
500,18.8,sell,2024-11-15 11:05:49
100,18.8,sell,2024-11-15 11:05:49
"5,000",18.8,sell,2024-11-15 11:05:49
500,18.8,sell,2024-11-15 11:05:49
100,18.8,sell,2024-11-15 11:05:49
"4,300",18.8,buy,2024-11-15 11:06:00
"24,800",18.8,buy,2024-11-15 11:06:03
"2,000",18.8,buy,2024-11-15 11:06:03
"10,000",18.8,buy,2024-11-15 11:06:03
"10,000",18.8,buy,2024-11-15 11:06:03
200,18.8,buy,2024-11-15 11:06:03
"1,000",18.8,sell,2024-11-15 11:06:05
200,18.85,buy,2024-11-15 11:06:10
"2,000",18.8,sell,2024-11-15 11:06:11
"5,000",18.8,sell,2024-11-15 11:06:16
"10,000",18.8,sell,2024-11-15 11:06:18
"1,000",18.8,sell,2024-11-15 11:06:21
"1,000",18.8,sell,2024-11-15 11:06:24
"7,000",18.8,sell,2024-11-15 11:06:36
"1,000",18.8,sell,2024-11-15 11:06:45
"1,000",18.8,sell,2024-11-15 11:06:47
"1,100",18.8,sell,2024-11-15 11:06:51
100,18.8,sell,2024-11-15 11:06:57
400,18.8,sell,2024-11-15 11:06:58
900,18.8,sell,2024-11-15 11:07:04
"2,200",18.8,sell,2024-11-15 11:07:05
"2,000",18.8,sell,2024-11-15 11:07:07
"4,800",18.8,sell,2024-11-15 11:07:08
"7,000",18.8,sell,2024-11-15 11:07:13
"2,000",18.8,sell,2024-11-15 11:07:16
"3,000",18.8,sell,2024-11-15 11:07:17
"3,500",18.8,sell,2024-11-15 11:07:17
100,18.8,sell,2024-11-15 11:07:17
100,18.8,sell,2024-11-15 11:07:17
"2,700",18.8,sell,2024-11-15 11:07:17
"1,000",18.8,sell,2024-11-15 11:07:17
"2,600",18.8,sell,2024-11-15 11:07:17
400,18.8,sell,2024-11-15 11:07:21
100,18.8,sell,2024-11-15 11:07:21
"3,000",18.8,sell,2024-11-15 11:07:22
"1,000",18.8,sell,2024-11-15 11:07:24
"4,000",18.8,sell,2024-11-15 11:07:25
"14,400",18.8,sell,2024-11-15 11:07:28
"1,000",18.8,sell,2024-11-15 11:07:28
800,18.8,sell,2024-11-15 11:07:28
"3,800",18.8,sell,2024-11-15 11:07:28
"1,200",18.8,sell,2024-11-15 11:07:30
800,18.8,sell,2024-11-15 11:07:30
"20,000",18.8,sell,2024-11-15 11:07:31
"1,700",18.8,sell,2024-11-15 11:07:32
100,18.8,sell,2024-11-15 11:07:32
200,18.8,sell,2024-11-15 11:07:32
"20,000",18.8,sell,2024-11-15 11:07:35
"2,300",18.8,sell,2024-11-15 11:07:38
"10,000",18.8,sell,2024-11-15 11:07:38
400,18.8,sell,2024-11-15 11:07:38
100,18.8,sell,2024-11-15 11:07:38
100,18.8,sell,2024-11-15 11:07:38
200,18.8,sell,2024-11-15 11:07:38
"5,000",18.8,sell,2024-11-15 11:07:38
800,18.8,sell,2024-11-15 11:07:38
100,18.8,sell,2024-11-15 11:07:38
"2,100",18.8,sell,2024-11-15 11:07:38
"20,000",18.8,buy,2024-11-15 11:07:39
"1,500",18.8,buy,2024-11-15 11:07:45
"4,300",18.8,buy,2024-11-15 11:07:45
100,18.75,sell,2024-11-15 11:07:48
700,18.75,sell,2024-11-15 11:07:48
200,18.75,sell,2024-11-15 11:07:48
200,18.75,sell,2024-11-15 11:07:49
"5,000",18.8,buy,2024-11-15 11:07:59
500,18.8,buy,2024-11-15 11:08:00
"5,000",18.8,buy,2024-11-15 11:08:01
"5,000",18.8,buy,2024-11-15 11:08:03
500,18.8,buy,2024-11-15 11:08:15
"10,000",18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
"1,700",18.75,sell,2024-11-15 11:08:45
200,18.75,sell,2024-11-15 11:08:45
300,18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
200,18.75,sell,2024-11-15 11:08:45
200,18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
300,18.75,sell,2024-11-15 11:08:45
200,18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
100,18.75,sell,2024-11-15 11:08:45
300,18.75,sell,2024-11-15 11:08:45
"1,000",18.75,sell,2024-11-15 11:08:45
"6,600",18.75,sell,2024-11-15 11:08:45
"3,000",18.75,sell,2024-11-15 11:08:45
300,18.75,sell,2024-11-15 11:08:45
900,18.75,sell,2024-11-15 11:09:02
200,18.75,sell,2024-11-15 11:09:04
500,18.75,sell,2024-11-15 11:09:04
100,18.8,buy,2024-11-15 11:09:06
"8,000",18.8,buy,2024-11-15 11:09:16
100,18.8,buy,2024-11-15 11:09:20
500,18.8,buy,2024-11-15 11:09:22
300,18.75,sell,2024-11-15 11:09:27
"1,000",18.8,buy,2024-11-15 11:09:30
"10,000",18.8,buy,2024-11-15 11:09:47
"17,400",18.8,buy,2024-11-15 11:09:49
"1,000",18.8,buy,2024-11-15 11:09:49
"4,100",18.8,buy,2024-11-15 11:09:49
200,18.8,buy,2024-11-15 11:09:50
"5,700",18.8,buy,2024-11-15 11:09:56
500,18.8,buy,2024-11-15 11:09:56
"10,000",18.8,buy,2024-11-15 11:09:56
"6,300",18.8,buy,2024-11-15 11:09:56
"2,700",18.8,buy,2024-11-15 11:10:00
100,18.8,buy,2024-11-15 11:10:15
500,18.8,buy,2024-11-15 11:10:48
"5,000",18.8,buy,2024-11-15 11:11:10
200,18.8,buy,2024-11-15 11:11:13
100,18.8,buy,2024-11-15 11:11:14
"2,000",18.8,buy,2024-11-15 11:11:14
300,18.8,buy,2024-11-15 11:11:15
"1,000",18.8,buy,2024-11-15 11:11:34
"2,500",18.75,sell,2024-11-15 11:11:38
"1,000",18.75,sell,2024-11-15 11:11:58
"4,300",18.75,sell,2024-11-15 11:12:04
200,18.75,sell,2024-11-15 11:12:04
100,18.75,sell,2024-11-15 11:12:04
"1,000",18.75,sell,2024-11-15 11:12:04
"1,000",18.75,sell,2024-11-15 11:12:04
